,geo_enabled,default_profile_image,default_profile,statuses_count,protected,verified,description,following,followers_count,friends_count,favourites_count,favouriteses_count,listed_count,url_count,location,notifications,updated,time_diffs_count,statu,label
6568,1.0,1.0,1.0,44,0.0,0.0,0,0,5,34,0,0,44,0,1,1,1.0,0,55.0,0
6569,1.0,1.0,1.0,45,0.0,0.0,0,0,6,37,0,0,45,0,1,1,1.0,0,58.0,0
6570,1.0,1.0,1.0,112,0.0,0.0,93,0,1,0,0,0,112,0,1,0,1.0,0,874.0,0
6571,1.0,1.0,1.0,60,0.0,0.0,0,0,4,38,0,0,60,0,1,1,1.0,0,62.0,0
6572,1.0,1.0,1.0,57,0.0,0.0,0,0,5,39,0,0,57,1,1,1,1.0,0,66.0,0
6573,0.0,1.0,0.0,2440,0.0,0.0,120,0,166,118,8468,8468,2440,0,0,0,1.0,0,477.0,1
6574,1.0,1.0,0.0,189,0.0,0.0,62,0,29,109,3,3,189,0,1,1,1.0,0,72.0,1
6575,1.0,1.0,1.0,46,0.0,0.0,0,0,4,36,0,0,46,0,1,1,1.0,0,68.0,0
6576,1.0,1.0,0.0,1471,0.0,0.0,25,0,289,462,9,9,1471,1,1,0,1.0,0,2201.0,1
6577,1.0,1.0,1.0,43,0.0,0.0,0,0,3,38,0,0,43,1,1,1,1.0,0,53.0,0
6578,1.0,1.0,1.0,48,0.0,0.0,0,0,4,35,0,0,48,0,1,1,1.0,0,55.0,0
6579,1.0,1.0,1.0,889,0.0,0.0,67,0,31,45,155,155,889,0,1,0,1.0,0,459.0,1
6580,0.0,1.0,1.0,13900,0.0,0.0,117,0,7184,1649,696,696,13900,314,0,0,1.0,0,2332.0,1
6581,1.0,1.0,1.0,79,0.0,0.0,0,0,5,40,0,0,79,0,1,1,1.0,0,71.0,0
6582,1.0,1.0,1.0,48,0.0,0.0,0,0,6,37,0,0,48,0,1,1,1.0,0,65.0,0
6583,1.0,1.0,1.0,54,0.0,0.0,45,0,0,0,0,0,54,0,1,0,1.0,0,873.0,0
6584,1.0,1.0,1.0,48,0.0,0.0,134,0,0,0,0,0,48,0,1,0,1.0,0,874.0,0
6585,1.0,1.0,1.0,268,0.0,0.0,34,0,5411,5577,0,0,268,9,1,1,1.0,0,873.0,0
6586,0.0,1.0,1.0,37018,0.0,0.0,87,0,512,641,1586,1586,37018,8,1,0,1.0,0,2292.0,1
6587,1.0,1.0,1.0,13635,0.0,0.0,127,0,665,1168,4724,4724,13635,16,1,0,1.0,0,2248.0,1
6588,1.0,1.0,1.0,24570,0.0,0.0,93,0,1373,495,4380,4380,24570,2,0,0,1.0,0,291.0,1
6589,1.0,1.0,1.0,80,0.0,0.0,0,0,2,42,0,0,80,0,1,1,1.0,0,73.0,0
6590,0.0,1.0,1.0,1820,0.0,0.0,0,0,129,236,173,173,1820,1,1,1,1.0,0,2194.0,1
6591,1.0,1.0,0.0,23875,0.0,0.0,160,0,2134,654,241,241,23875,8,1,0,1.0,0,807.0,1
6592,1.0,1.0,1.0,40,0.0,0.0,0,0,10,41,0,0,40,0,1,1,1.0,0,69.0,0
6593,1.0,1.0,1.0,33,0.0,0.0,0,0,3,24,0,0,33,0,1,1,1.0,0,53.0,0
6594,0.0,1.0,1.0,14829,0.0,0.0,120,0,432,315,7528,7528,14829,1,1,0,1.0,0,2258.0,1
6595,1.0,1.0,1.0,51,0.0,0.0,0,0,6,36,0,0,51,0,1,1,1.0,0,68.0,0
6596,1.0,1.0,1.0,43,0.0,0.0,0,0,10,43,0,0,43,0,1,1,1.0,0,54.0,0
6597,1.0,1.0,1.0,239,0.0,0.0,101,0,699,781,0,0,239,1,1,1,1.0,0,873.0,0
6598,1.0,1.0,1.0,60,0.0,0.0,0,0,6,44,0,0,60,0,1,1,1.0,0,72.0,0
6599,1.0,1.0,1.0,3955,0.0,0.0,67,0,231,262,277,277,3955,0,1,1,1.0,0,1284.0,1
6600,1.0,1.0,1.0,45,0.0,0.0,0,0,4,36,0,0,45,0,1,1,1.0,0,56.0,0
6601,1.0,1.0,1.0,73,0.0,0.0,0,0,5,31,0,0,73,0,1,1,1.0,0,73.0,0
6602,1.0,1.0,0.0,5361,1.0,0.0,54,0,435,375,1193,1193,5361,0,1,1,1.0,0,421.0,1
6603,1.0,1.0,1.0,53,0.0,0.0,0,0,7,50,0,0,53,0,1,1,1.0,0,72.0,0
6604,1.0,1.0,1.0,55,0.0,0.0,0,0,7,39,0,0,55,0,1,1,1.0,0,63.0,0
6605,1.0,1.0,1.0,54,0.0,0.0,0,0,1,41,0,0,54,0,1,1,1.0,0,73.0,0
6606,1.0,1.0,1.0,1321,0.0,0.0,39,0,35,164,122,122,1321,1,0,0,1.0,0,1753.0,1
6607,0.0,1.0,1.0,53749,0.0,0.0,128,0,1361,1492,9321,9321,53749,80,1,0,1.0,0,2646.0,1
6608,0.0,1.0,1.0,24928,0.0,0.0,9,0,832,169,4715,4715,24928,14,1,0,1.0,0,2023.0,1
6609,1.0,1.0,1.0,37,0.0,0.0,0,0,5,38,0,0,37,0,1,1,1.0,0,67.0,0
6610,1.0,1.0,1.0,11986,0.0,0.0,54,0,1395,1650,0,0,11986,14,1,1,1.0,0,786.0,0
6611,0.0,1.0,1.0,5768,0.0,0.0,23,0,567,539,1057,1057,5768,2,0,0,1.0,0,1271.0,1
6612,1.0,1.0,1.0,64,0.0,0.0,0,0,9,45,0,0,64,0,1,1,1.0,0,72.0,0
6613,1.0,1.0,1.0,106,0.0,0.0,0,0,4,76,0,0,106,0,1,1,1.0,0,66.0,0
6614,0.0,1.0,1.0,2633,0.0,0.0,142,0,247,603,103,103,2633,2,0,0,1.0,0,1387.0,1
6615,0.0,1.0,1.0,74334,0.0,0.0,149,0,2546,1224,60,60,74334,67,0,0,1.0,0,1206.0,1
6616,0.0,1.0,1.0,7918,0.0,0.0,17,0,202,146,5978,5978,7918,0,0,0,1.0,0,767.0,1
6617,1.0,1.0,1.0,56,0.0,0.0,0,0,5,40,0,0,56,0,1,1,1.0,0,62.0,0
6618,1.0,1.0,1.0,44,0.0,0.0,0,0,10,40,0,0,44,0,1,1,1.0,0,55.0,0
6619,1.0,1.0,1.0,7698,0.0,0.0,19,0,535,331,4470,4470,7698,0,1,1,1.0,0,1039.0,1
6620,1.0,1.0,1.0,35,0.0,0.0,0,0,6,37,0,0,35,0,1,1,1.0,0,59.0,0
6621,1.0,1.0,1.0,45,0.0,0.0,0,0,8,37,0,0,45,0,1,1,1.0,0,55.0,0
6622,1.0,1.0,1.0,47,0.0,0.0,0,0,4,36,0,0,47,0,1,1,1.0,0,52.0,0
6623,0.0,1.0,1.0,1913,0.0,0.0,22,0,300,193,54,54,1913,8,0,0,1.0,0,2694.0,1
6624,0.0,1.0,1.0,2254,0.0,0.0,10,0,105,183,11,11,2254,0,1,0,1.0,0,1540.0,1
6625,1.0,1.0,1.0,59,0.0,0.0,0,0,8,38,0,0,59,1,1,1,1.0,0,60.0,0
6626,0.0,1.0,1.0,1528,0.0,0.0,149,0,41,171,43,43,1528,2,0,0,1.0,0,1972.0,1
6627,1.0,1.0,0.0,2314,0.0,0.0,17,0,372,508,5629,5629,2314,0,1,0,1.0,0,675.0,1
6628,1.0,1.0,1.0,72,0.0,0.0,0,0,4,40,0,0,72,0,1,1,1.0,0,71.0,0
6629,1.0,1.0,1.0,57,0.0,0.0,0,0,3,41,0,0,57,0,1,1,1.0,0,70.0,0
6630,1.0,1.0,1.0,2141,0.0,0.0,142,0,81,125,865,865,2141,0,1,1,1.0,0,214.0,0
6631,0.0,1.0,0.0,3093,0.0,0.0,0,0,393,306,3385,3385,3093,1,1,0,1.0,0,999.0,1
6632,1.0,1.0,0.0,12494,0.0,0.0,50,0,648,1946,0,0,12494,2,1,1,1.0,0,776.0,0
6633,0.0,1.0,1.0,60296,0.0,0.0,43,0,23854,20017,8275,8275,60296,26,1,0,1.0,0,2001.0,1
6634,1.0,1.0,1.0,86,0.0,0.0,0,0,5,44,0,0,86,1,1,1,1.0,0,73.0,0
6635,1.0,1.0,1.0,45,0.0,0.0,0,0,8,40,0,0,45,0,1,1,1.0,0,60.0,0
6636,1.0,1.0,1.0,148,0.0,0.0,0,0,91,320,3,3,148,0,1,1,1.0,0,161.0,0
6637,1.0,1.0,1.0,46,0.0,0.0,0,0,9,40,0,0,46,0,1,1,1.0,0,52.0,0
6638,1.0,1.0,1.0,37,0.0,0.0,0,0,6,41,0,0,37,0,1,1,1.0,0,66.0,0
6639,1.0,1.0,1.0,121,0.0,0.0,54,0,282,371,0,0,121,0,1,0,1.0,0,874.0,0
6640,1.0,1.0,1.0,35,0.0,0.0,0,0,4,38,0,0,35,0,1,1,1.0,0,59.0,0
6641,1.0,1.0,1.0,4121,0.0,0.0,14,0,97,172,1003,1003,4121,2,1,0,1.0,0,1745.0,1
6642,1.0,1.0,1.0,65,0.0,0.0,0,0,1,39,0,0,65,0,1,1,1.0,0,71.0,0
6643,1.0,1.0,1.0,59,0.0,0.0,0,0,8,40,0,0,59,0,1,1,1.0,0,70.0,0
6644,0.0,1.0,1.0,7210,0.0,0.0,19,0,160,88,791,791,7210,1,1,1,1.0,0,1921.0,1
6645,1.0,1.0,1.0,74,0.0,0.0,0,0,4,44,0,0,74,0,1,1,1.0,0,75.0,0
6646,1.0,1.0,1.0,2545,1.0,0.0,0,0,96,127,6043,6043,2545,1,1,1,1.0,0,362.0,1
6647,1.0,1.0,1.0,129,0.0,0.0,54,0,0,0,0,0,129,0,1,0,1.0,0,873.0,0
6648,1.0,1.0,0.0,8522,0.0,0.0,57,0,1523,1762,0,0,8522,2,0,1,1.0,0,604.0,0
6649,0.0,1.0,1.0,2690,0.0,0.0,82,0,261,359,846,846,2690,1,0,0,1.0,0,1146.0,1
6650,1.0,1.0,1.0,46,0.0,0.0,0,0,8,38,0,0,46,0,1,1,1.0,0,68.0,0
6651,0.0,1.0,1.0,18273,0.0,0.0,62,0,1227,871,7213,7213,18273,40,0,0,1.0,0,1757.0,1
6652,1.0,1.0,1.0,66,0.0,0.0,0,0,5,39,0,0,66,0,1,1,1.0,0,75.0,0
6653,1.0,1.0,1.0,93793,0.0,0.0,0,0,2617,52,0,0,93793,28,0,1,1.0,0,1267.0,0
6654,1.0,1.0,1.0,46,0.0,0.0,0,0,1,35,0,0,46,0,1,1,1.0,0,54.0,0
6655,1.0,1.0,1.0,60,0.0,0.0,0,0,3,42,0,0,60,0,1,1,1.0,0,71.0,0
6656,1.0,1.0,0.0,434,0.0,0.0,0,0,123,164,655,655,434,0,1,1,1.0,0,500.0,1
6657,1.0,1.0,1.0,83,0.0,0.0,0,0,3,51,0,0,83,0,1,1,1.0,0,76.0,0
6658,1.0,1.0,1.0,12116,0.0,0.0,45,0,681,1268,0,0,12116,1,0,1,1.0,0,850.0,0
6659,1.0,1.0,1.0,66,0.0,0.0,0,0,6,39,0,0,66,0,1,1,1.0,0,69.0,0
6660,1.0,1.0,1.0,52,0.0,0.0,0,0,7,37,0,0,52,0,1,1,1.0,0,68.0,0
6661,0.0,1.0,1.0,9601,0.0,0.0,95,0,982,1026,7344,7344,9601,1,1,0,1.0,0,1067.0,1
6662,1.0,1.0,1.0,276,0.0,0.0,117,0,4666,5132,0,0,276,7,1,1,1.0,0,870.0,0
6663,0.0,1.0,0.0,6970,0.0,0.0,148,0,151,760,1429,1429,6970,1,1,0,1.0,0,2142.0,1
6664,1.0,1.0,1.0,61,0.0,0.0,0,0,2,36,0,0,61,0,1,1,1.0,0,69.0,0
6665,0.0,1.0,0.0,6753,0.0,0.0,160,0,295,647,2660,2660,6753,2,1,1,1.0,0,2104.0,1
6666,1.0,1.0,1.0,26,0.0,0.0,76,0,0,0,0,0,26,0,1,0,1.0,0,798.0,0
6667,1.0,1.0,1.0,54,0.0,0.0,0,0,3,41,0,0,54,0,1,1,1.0,0,69.0,0
6668,0.0,1.0,0.0,4028,0.0,0.0,140,0,138,737,101,101,4028,5,0,0,1.0,0,2525.0,1
6669,1.0,1.0,1.0,76,0.0,0.0,0,0,6,47,0,0,76,0,1,1,1.0,0,72.0,0
6670,1.0,1.0,1.0,71,0.0,0.0,0,0,3,35,0,0,71,0,1,1,1.0,0,70.0,0
6671,1.0,1.0,1.0,43,0.0,0.0,0,0,8,39,0,0,43,0,1,1,1.0,0,67.0,0
6672,0.0,1.0,1.0,43671,0.0,0.0,19,0,5363,667,6682,6682,43671,88,0,1,1.0,0,483.0,1
6673,0.0,1.0,1.0,11525,0.0,0.0,100,0,239,431,756,756,11525,3,0,0,1.0,0,2447.0,1
6674,1.0,1.0,1.0,81,0.0,0.0,0,0,3,42,0,0,81,2,1,1,1.0,0,72.0,0
6675,0.0,1.0,1.0,24130,0.0,0.0,33,0,2245,65,29751,29751,24130,27,1,1,1.0,0,504.0,1
6676,1.0,1.0,1.0,844,0.0,0.0,39,0,93,385,27,27,844,0,1,0,1.0,0,1722.0,1
6677,1.0,1.0,1.0,43,0.0,0.0,0,0,3,40,0,0,43,0,1,1,1.0,0,57.0,0
6678,1.0,1.0,1.0,53,0.0,0.0,0,0,10,39,0,0,53,1,1,1,1.0,0,61.0,0
6679,1.0,1.0,0.0,327,0.0,0.0,0,0,120,124,1015,1015,327,0,1,1,1.0,0,213.0,1
6680,0.0,1.0,1.0,64059,0.0,0.0,148,0,322,331,15265,15265,64059,6,0,0,1.0,0,639.0,1
6681,1.0,1.0,0.0,1985,0.0,0.0,38,0,35,63,902,902,1985,4,1,0,1.0,0,317.0,1
6682,1.0,1.0,1.0,93,0.0,0.0,104,0,37,224,1,1,93,0,0,1,1.0,0,608.0,0
6683,0.0,1.0,0.0,1952,1.0,0.0,26,0,154,234,3704,3704,1952,1,1,1,1.0,0,77.0,1
6684,1.0,1.0,1.0,77,0.0,0.0,0,0,3,39,0,0,77,0,1,1,1.0,0,71.0,0
6685,1.0,1.0,1.0,76,0.0,0.0,0,0,4,52,0,0,76,0,1,1,1.0,0,75.0,0
6686,1.0,1.0,0.0,54,0.0,0.0,0,0,10,91,14,14,54,0,1,1,1.0,0,1610.0,1
6687,0.0,1.0,1.0,15753,0.0,0.0,122,0,12739,12697,12887,12887,15753,21,1,0,1.0,0,1886.0,1
6688,1.0,1.0,1.0,11159,0.0,0.0,45,0,588,1324,1,1,11159,4,1,1,1.0,0,784.0,0
6689,1.0,1.0,1.0,53,0.0,0.0,0,0,6,36,0,0,53,0,1,1,1.0,0,67.0,0
6690,1.0,1.0,1.0,68,0.0,0.0,0,0,5,39,0,0,68,1,1,1,1.0,0,71.0,0
6691,1.0,1.0,1.0,37,0.0,0.0,0,0,7,42,0,0,37,0,1,1,1.0,0,58.0,0
6692,1.0,1.0,1.0,814,0.0,0.0,41,0,2924,1106,4122,4122,814,0,1,1,1.0,0,221.0,1
6693,1.0,1.0,1.0,43,0.0,0.0,0,0,2,38,0,0,43,0,1,1,1.0,0,54.0,0
6694,1.0,1.0,1.0,47,0.0,0.0,0,0,5,38,0,0,47,0,1,1,1.0,0,57.0,0
6695,0.0,1.0,0.0,3505,0.0,0.0,26,0,368,381,3361,3361,3505,0,1,0,1.0,0,818.0,1
6696,1.0,1.0,1.0,411,0.0,0.0,87,0,5694,5987,0,0,411,7,1,0,1.0,0,717.0,0
6697,1.0,1.0,1.0,54,0.0,0.0,0,0,3,40,0,0,54,0,1,1,1.0,0,67.0,0
6698,1.0,1.0,1.0,56,0.0,0.0,0,0,7,38,0,0,56,0,1,1,1.0,0,66.0,0
6699,0.0,1.0,1.0,11256,0.0,0.0,144,0,1249,1746,320,320,11256,64,0,0,1.0,0,2234.0,1
6700,1.0,1.0,1.0,78,0.0,0.0,0,0,4,38,0,0,78,0,1,1,1.0,0,72.0,0
6701,1.0,1.0,1.0,80,0.0,0.0,0,0,4,52,0,0,80,0,1,1,1.0,0,76.0,0
6702,1.0,1.0,1.0,37,0.0,0.0,0,0,6,32,0,0,37,0,1,1,1.0,0,54.0,0
6703,1.0,1.0,1.0,80,0.0,0.0,0,0,8,39,0,0,80,0,1,1,1.0,0,74.0,0
6704,0.0,1.0,1.0,493,0.0,0.0,18,0,113,81,1065,1065,493,0,1,1,1.0,0,1036.0,1
6705,1.0,1.0,1.0,1352,0.0,0.0,135,0,1048,2000,115,115,1352,8,0,0,1.0,0,265.0,1
6706,1.0,1.0,1.0,100,0.0,0.0,75,0,0,0,0,0,100,0,1,0,1.0,0,874.0,0
6707,0.0,1.0,1.0,10665,0.0,0.0,0,0,227,691,311,311,10665,3,1,0,1.0,0,1871.0,1
6708,1.0,1.0,1.0,71,0.0,0.0,0,0,4,48,0,0,71,0,1,1,1.0,0,73.0,0
6709,0.0,1.0,1.0,60078,0.0,0.0,38,0,4073,142,13889,13889,60078,78,1,0,1.0,0,363.0,1
6710,1.0,1.0,1.0,43,0.0,0.0,0,0,8,42,0,0,43,0,1,1,1.0,0,55.0,0
6711,1.0,1.0,0.0,631,0.0,0.0,83,0,243,76,1,1,631,0,0,1,1.0,0,1995.0,1
6712,0.0,1.0,0.0,505,0.0,0.0,65,0,178,227,636,636,505,6,1,0,1.0,0,475.0,1
6713,1.0,1.0,1.0,42,0.0,0.0,0,0,2,29,0,0,42,0,1,1,1.0,0,54.0,0
6714,0.0,1.0,0.0,11600,0.0,0.0,68,0,615,436,1873,1873,11600,2,1,1,1.0,0,1226.0,1
6715,1.0,1.0,1.0,46,0.0,0.0,0,0,10,33,0,0,46,0,1,1,1.0,0,70.0,0
6716,1.0,1.0,1.0,78,0.0,0.0,0,0,5,38,0,0,78,0,1,1,1.0,0,73.0,0
6717,1.0,1.0,1.0,77,0.0,0.0,0,0,6,35,0,0,77,0,1,1,1.0,0,71.0,0
6718,1.0,1.0,1.0,45,0.0,0.0,0,0,5,38,0,0,45,0,1,1,1.0,0,68.0,0
6719,0.0,1.0,1.0,8582,0.0,0.0,119,0,447,426,1951,1951,8582,2,1,0,1.0,0,1375.0,1
6720,0.0,1.0,1.0,5144,0.0,0.0,135,0,330,71,1815,1815,5144,3,0,0,1.0,0,983.0,1
6721,1.0,1.0,1.0,49,0.0,0.0,0,0,1,40,0,0,49,0,1,1,1.0,0,57.0,0
6722,1.0,1.0,1.0,59,0.0,0.0,0,0,2,32,0,0,59,0,1,1,1.0,0,70.0,0
6723,0.0,1.0,1.0,22942,0.0,0.0,86,0,436,1649,89,89,22942,15,1,0,1.0,0,1503.0,1
6724,1.0,1.0,1.0,45,0.0,0.0,0,0,7,41,0,0,45,1,1,1,1.0,0,52.0,0
6725,1.0,1.0,1.0,367,0.0,0.0,0,0,279,196,6,6,367,1,1,0,1.0,0,2024.0,1
6726,1.0,1.0,1.0,37,0.0,0.0,0,0,6,37,0,0,37,0,1,1,1.0,0,68.0,0
6727,1.0,1.0,1.0,53,0.0,0.0,0,0,8,40,0,0,53,0,1,1,1.0,0,69.0,0
6728,1.0,1.0,0.0,4352,0.0,0.0,28,0,5810,6381,0,0,4352,4,1,0,1.0,0,763.0,0
6729,1.0,1.0,1.0,507,0.0,0.0,105,0,4772,5167,0,0,507,5,1,0,1.0,0,1244.0,0
6730,1.0,1.0,1.0,58,0.0,0.0,0,0,5,42,0,0,58,0,1,1,1.0,0,63.0,0
6731,1.0,1.0,0.0,558,0.0,0.0,25,0,151,434,336,336,558,0,1,0,1.0,0,148.0,1
6732,1.0,1.0,1.0,123,0.0,0.0,71,0,239,343,0,0,123,0,1,0,1.0,0,872.0,0
6733,1.0,1.0,1.0,166628,0.0,0.0,131,0,1781,1858,3634,3634,166628,32,0,0,1.0,0,2160.0,1
6734,0.0,1.0,0.0,1523,0.0,0.0,26,0,87,195,66,66,1523,3,1,0,1.0,0,1828.0,1
6735,1.0,1.0,1.0,59,0.0,0.0,0,0,2,40,0,0,59,0,1,1,1.0,0,61.0,0
6736,0.0,1.0,1.0,6095,0.0,0.0,6,0,710,373,539,539,6095,6,0,0,1.0,0,1870.0,1
6737,1.0,1.0,1.0,11648,0.0,0.0,86,0,734,1486,0,0,11648,5,0,1,1.0,0,1026.0,0
6738,1.0,1.0,1.0,56,0.0,0.0,0,0,1,38,0,0,56,0,1,1,1.0,0,69.0,0
6739,1.0,1.0,0.0,38841,0.0,0.0,92,0,1284,879,1137,1137,38841,21,1,0,1.0,0,1455.0,0
6740,0.0,1.0,1.0,78397,0.0,0.0,43,0,1712,1009,4558,4558,78397,10,1,1,1.0,0,1373.0,1
6741,1.0,1.0,1.0,57,0.0,0.0,0,0,2,39,0,0,57,0,1,1,1.0,0,71.0,0
6742,1.0,1.0,1.0,86,0.0,0.0,0,0,9,36,0,0,86,0,1,1,1.0,0,72.0,0
6743,1.0,1.0,1.0,65,0.0,0.0,0,0,12,40,0,0,65,0,1,1,1.0,0,66.0,0
6744,1.0,1.0,1.0,24,0.0,0.0,40,0,0,0,0,0,24,0,1,0,1.0,0,871.0,0
6745,1.0,1.0,1.0,53,0.0,0.0,0,0,6,38,0,0,53,0,1,1,1.0,0,67.0,0
6746,1.0,1.0,1.0,73,0.0,0.0,0,0,5,45,0,0,73,0,1,1,1.0,0,75.0,0
6747,0.0,1.0,1.0,11189,0.0,0.0,42,0,355,263,156,156,11189,1,1,0,1.0,0,1392.0,1
6748,1.0,1.0,1.0,13009,0.0,0.0,99,0,367,245,8327,8327,13009,13,1,1,1.0,0,1004.0,1
6749,1.0,1.0,1.0,4558,0.0,0.0,90,0,973,1165,2042,2042,4558,41,0,0,1.0,0,2380.0,1
6750,0.0,1.0,0.0,3138,0.0,0.0,39,0,371,314,4326,4326,3138,0,1,1,1.0,0,1089.0,1
6751,0.0,1.0,1.0,4605,0.0,0.0,152,0,581,316,3730,3730,4605,0,1,0,1.0,0,1370.0,1
6752,1.0,1.0,1.0,4871,0.0,0.0,107,0,1734,511,294,294,4871,38,1,0,1.0,0,1906.0,1
6753,0.0,1.0,0.0,956,0.0,0.0,159,0,96,266,171,171,956,1,0,0,1.0,0,73.0,1
6754,0.0,1.0,0.0,8455,0.0,0.0,90,0,903,728,9680,9680,8455,13,0,0,1.0,0,211.0,1
6755,1.0,1.0,1.0,42,0.0,0.0,0,0,2,39,0,0,42,1,1,1,1.0,0,58.0,0
6756,1.0,1.0,1.0,12974,0.0,0.0,79,0,975,1828,0,0,12974,7,0,1,1.0,0,1318.0,0
6757,1.0,1.0,1.0,17511,0.0,0.0,158,0,4774,3822,1031,1031,17511,214,0,0,1.0,0,2350.0,1
6758,1.0,1.0,1.0,37,0.0,0.0,0,0,6,40,0,0,37,0,1,1,1.0,0,56.0,0
6759,1.0,1.0,0.0,1082,0.0,0.0,101,0,236,282,61,61,1082,0,1,1,1.0,0,56.0,1
6760,1.0,1.0,1.0,50,0.0,0.0,0,0,3,35,0,0,50,0,1,1,1.0,0,65.0,0
6761,0.0,1.0,1.0,1238,0.0,0.0,91,0,228,378,147,147,1238,1,1,0,1.0,0,2110.0,1
6762,1.0,1.0,1.0,98,0.0,0.0,58,0,1,0,0,0,98,0,1,0,1.0,0,875.0,0
6763,0.0,1.0,1.0,3308,0.0,0.0,28,0,105,86,470,470,3308,2,1,1,1.0,0,1824.0,1
6764,1.0,1.0,1.0,43,0.0,0.0,0,0,3,29,0,0,43,0,1,1,1.0,0,54.0,0
6765,1.0,1.0,1.0,11981,0.0,0.0,41,0,1345,1863,1,1,11981,4,0,1,1.0,0,1034.0,0
6766,1.0,1.0,1.0,532,0.0,0.0,15,0,1665,1795,0,0,532,4,1,1,1.0,0,158.0,0
6767,0.0,1.0,1.0,9551,0.0,0.0,78,0,337,630,655,655,9551,1,0,0,1.0,0,1592.0,0
6768,1.0,1.0,1.0,335,0.0,0.0,39,0,4888,5285,0,0,335,6,1,1,1.0,0,874.0,0
6769,1.0,1.0,1.0,79,0.0,0.0,0,0,4,42,0,0,79,0,1,1,1.0,0,73.0,0
6770,0.0,1.0,0.0,7688,0.0,0.0,17,0,197,206,1056,1056,7688,1,1,0,1.0,0,1166.0,1
6771,1.0,1.0,1.0,38,0.0,0.0,0,0,5,46,0,0,38,0,1,1,1.0,0,68.0,0
6772,0.0,1.0,1.0,1287,0.0,0.0,32,0,79,219,57,57,1287,0,1,0,1.0,0,2153.0,1
6773,1.0,1.0,1.0,1121,0.0,0.0,69,0,47,125,123,123,1121,2,1,1,1.0,0,304.0,1
6774,1.0,1.0,1.0,139,0.0,0.0,0,0,102,209,3,3,139,0,1,1,1.0,0,161.0,0
6775,1.0,1.0,1.0,469,0.0,0.0,22,0,4098,4507,0,0,469,0,1,0,1.0,0,152.0,0
6776,0.0,1.0,0.0,24586,0.0,0.0,146,0,1201,1679,265,265,24586,24,1,0,1.0,0,1064.0,1
6777,1.0,1.0,1.0,48,0.0,0.0,0,0,7,38,0,0,48,0,1,1,1.0,0,66.0,0
6778,1.0,1.0,1.0,59,0.0,0.0,0,0,9,39,0,0,59,0,1,1,1.0,0,69.0,0
6779,0.0,1.0,0.0,5445,0.0,0.0,147,0,224,102,2364,2364,5445,8,0,0,1.0,0,253.0,1
6780,0.0,1.0,0.0,4529,0.0,0.0,0,0,947,806,18519,18519,4529,0,1,1,1.0,0,689.0,1
6781,1.0,1.0,1.0,40,0.0,0.0,0,0,3,36,0,0,40,0,1,1,1.0,0,55.0,0
6782,1.0,1.0,1.0,34,0.0,0.0,0,0,4,35,0,0,34,0,1,1,1.0,0,58.0,0
6783,1.0,0.0,0.0,7998,0.0,0.0,0,0,11,1,0,0,7998,3,1,1,1.0,0,112.0,1
6784,1.0,1.0,1.0,114,0.0,0.0,47,0,21,43,0,0,114,0,1,0,1.0,0,874.0,0
6785,1.0,1.0,1.0,42,0.0,0.0,0,0,5,39,0,0,42,0,1,1,1.0,0,54.0,0
6786,1.0,1.0,1.0,68,0.0,0.0,0,0,5,42,0,0,68,0,1,1,1.0,0,69.0,0
6787,1.0,1.0,1.0,85,0.0,0.0,55,0,0,0,0,0,85,0,1,0,1.0,0,873.0,0
6788,1.0,1.0,1.0,65,0.0,0.0,0,0,4,41,0,0,65,0,1,1,1.0,0,69.0,0
6789,1.0,1.0,1.0,63,0.0,0.0,0,0,4,41,0,0,63,0,1,1,1.0,0,63.0,0
6790,1.0,1.0,1.0,78,0.0,0.0,0,0,8,44,0,0,78,0,1,1,1.0,0,73.0,0
6791,1.0,1.0,1.0,574,0.0,0.0,75,0,1,0,0,0,574,0,1,0,1.0,0,200.0,0
6792,1.0,1.0,1.0,64,0.0,0.0,0,0,4,36,0,0,64,0,1,1,1.0,0,66.0,0
6793,1.0,1.0,1.0,82,0.0,0.0,0,0,7,39,0,0,82,0,1,1,1.0,0,74.0,0
6794,1.0,1.0,1.0,66,0.0,0.0,0,0,8,42,0,0,66,0,1,1,1.0,0,74.0,0
6795,1.0,1.0,1.0,68,0.0,0.0,0,0,9,49,0,0,68,0,1,1,1.0,0,74.0,0
6796,1.0,1.0,1.0,62,0.0,0.0,0,0,4,37,0,0,62,0,1,1,1.0,0,68.0,0
6797,1.0,1.0,1.0,206,0.0,0.0,75,0,28,105,38,38,206,0,1,0,1.0,0,1377.0,0
6798,0.0,1.0,1.0,31954,0.0,0.0,115,0,3963,3639,21226,21226,31954,6,0,0,1.0,0,208.0,1
6799,1.0,1.0,1.0,5690,0.0,0.0,90,0,128,249,597,597,5690,1,0,0,1.0,0,686.0,1
6800,0.0,1.0,1.0,4252,0.0,0.0,142,0,295,427,114,114,4252,22,0,0,1.0,0,1158.0,1
6801,1.0,1.0,0.0,1076,0.0,0.0,71,0,205,276,2133,2133,1076,2,1,1,1.0,0,260.0,1
6802,0.0,1.0,0.0,29277,0.0,0.0,51,0,563,350,41935,41935,29277,0,1,0,1.0,0,946.0,1
6803,1.0,1.0,1.0,670,0.0,0.0,159,0,79,261,459,459,670,3,1,0,1.0,0,740.0,1
